referral_id,referrer_user_id,referral_channel,referral_sent_date,referral_status,referral_accepted_date,reward_granted
R5965_1,5965,Instagram DM,2024-10-27,Accepted,2024-11-02,1 month Pro
R5965_2,5965,Link,2024-10-10,Pending,,
R5965_3,5965,Team Invite,2024-10-07,Pending,,
R5967_0,5967,Link,2024-10-10,Accepted,2024-10-12,Credit Pack
R5967_1,5967,Link,2024-10-30,Pending,,
R5967_2,5967,Link,2024-11-02,Accepted,2024-11-16,Credit Pack
R5967_3,5967,Email,2024-09-25,Pending,,
R5967_4,5967,Link,2024-10-29,Pending,,
R5971_0,5971,Instagram DM,2024-10-02,Accepted,2024-10-21,Credit Pack
R5971_1,5971,Email,2024-10-28,Pending,,
R5971_2,5971,Team Invite,2024-11-12,Accepted,2024-11-13,1 month Pro
R5971_3,5971,Link,2024-10-15,Accepted,2024-10-29,Template Unlock
R5972_0,5972,WhatsApp,2024-04-02,Accepted,2024-04-13,Credit Pack
R5972_1,5972,Email,2024-04-12,Pending,,
R5972_2,5972,Link,2024-04-16,Pending,,
R5972_3,5972,Link,2024-04-20,Pending,,
R5972_4,5972,Email,2024-04-03,Pending,,
R5990_0,5990,WhatsApp,2024-08-08,Accepted,2024-08-13,Credit Pack
R5990_1,5990,Link,2024-08-29,Accepted,2024-09-13,Template Unlock
R5990_2,5990,Team Invite,2024-08-31,Accepted,2024-09-14,1 month Pro
R5997_0,5997,Link,2024-11-10,Pending,,
R5997_1,5997,Email,2024-11-23,Pending,,
R5997_2,5997,WhatsApp,2024-12-15,Pending,,
R5997_3,5997,Link,2024-12-17,Pending,,
R5999_0,5999,Link,2024-10-17,Accepted,2024-10-18,Credit Pack
R5999_1,5999,Link,2024-10-19,Accepted,2024-11-01,1 month Pro
R5999_2,5999,WhatsApp,2024-10-28,Accepted,2024-10-30,1 month Pro
R6001_0,6001,Link,2024-09-10,Pending,,
R6002_0,6002,Email,2024-12-03,Accepted,2024-12-15,1 month Pro
R6002_1,6002,Link,2024-11-15,Pending,,
R6004_0,6004,Link,2024-08-28,Accepted,2024-09-04,1 month Pro
R6004_1,6004,Instagram DM,2024-09-11,Pending,,
R6004_2,6004,WhatsApp,2024-09-09,Accepted,2024-09-13,Credit Pack
R6004_3,6004,Team Invite,2024-09-06,Accepted,2024-09-08,1 month Pro
R6024_0,6024,Email,2024-12-10,Accepted,2024-12-14,1 month Pro
R6030_0,6030,Link,2024-04-15,Accepted,2024-04-22,Credit Pack
R6034_0,6034,Link,2025-01-02,Pending,,
R6034_1,6034,Team Invite,2024-12-28,Accepted,2025-01-01,Credit Pack
R6034_2,6034,Email,2025-01-24,Pending,,
R6035_0,6035,Email,2024-04-24,Accepted,2024-05-02,Credit Pack
R6035_1,6035,Instagram DM,2024-04-27,Accepted,2024-05-12,1 month Pro
R6035_2,6035,Link,2024-04-11,Accepted,2024-04-24,Credit Pack
R6035_3,6035,Link,2024-04-02,Accepted,2024-04-08,1 month Pro
R6035_4,6035,Email,2024-04-22,Pending,,
R6042_0,6042,Link,2024-06-17,Accepted,2024-06-22,1 month Pro
R6042_1,6042,Link,2024-06-29,Pending,,
R6042_2,6042,Team Invite,2024-05-25,Accepted,2024-06-10,1 month Pro
R6043_0,6043,Email,2024-05-13,Accepted,2024-05-27,1 month Pro
R6043_1,6043,Instagram DM,2024-05-11,Pending,,
R6048_0,6048,Email,2024-09-01,Pending,,
R6052_0,6052,Link,2024-03-22,Accepted,2024-04-08,1 month Pro
R6052_1,6052,Instagram DM,2024-04-02,Accepted,2024-04-07,Template Unlock
R6052_2,6052,Link,2024-04-05,Accepted,2024-04-21,1 month Pro
R6072_0,6072,Link,2024-09-26,Pending,,
R6072_1,6072,Email,2024-10-17,Accepted,2024-10-26,1 month Pro
R6076_0,6076,Instagram DM,2024-01-28,Accepted,2024-01-31,Credit Pack
R6076_1,6076,Link,2024-02-14,Accepted,2024-02-26,1 month Pro
R6076_2,6076,Link,2024-01-06,Accepted,2024-01-20,1 month Pro
R6076_3,6076,Team Invite,2024-02-01,Accepted,2024-02-09,1 month Pro
R6101_0,6101,Link,2024-03-27,Pending,,
R6101_1,6101,Link,2024-03-28,Accepted,2024-04-06,1 month Pro
R6103_0,6103,WhatsApp,2024-07-31,Accepted,2024-08-09,Credit Pack
R6107_0,6107,Link,2024-01-15,Accepted,2024-01-23,1 month Pro
R6107_1,6107,Link,2024-01-15,Pending,,
R6107_2,6107,WhatsApp,2024-01-13,Accepted,2024-01-16,Template Unlock
R6107_3,6107,WhatsApp,2024-01-20,Pending,,
R6115_0,6115,Link,2024-03-21,Pending,,
R6115_1,6115,Link,2024-04-26,Accepted,2024-05-07,Template Unlock
R6124_0,6124,Instagram DM,2024-07-18,Accepted,2024-07-22,1 month Pro
R6124_1,6124,Link,2024-07-07,Pending,,
R6124_2,6124,Link,2024-07-03,Accepted,2024-07-10,1 month Pro
R6124_3,6124,Team Invite,2024-07-11,Pending,,
R6124_4,6124,Link,2024-07-06,Accepted,2024-07-16,Template Unlock
R6135_0,6135,Link,2024-10-05,Accepted,2024-10-07,1 month Pro
R6137_0,6137,Instagram DM,2024-03-30,Accepted,2024-04-10,1 month Pro
R6137_1,6137,WhatsApp,2024-02-27,Pending,,
R6137_2,6137,Link,2024-04-06,Pending,,
R6137_3,6137,WhatsApp,2024-02-28,Accepted,2024-03-10,1 month Pro
R6138_0,6138,WhatsApp,2024-09-28,Pending,,
R6138_1,6138,Link,2024-09-28,Accepted,2024-09-30,1 month Pro
R6154_0,6154,Instagram DM,2024-05-16,Pending,,
R6154_1,6154,Link,2024-05-19,Accepted,2024-06-06,1 month Pro
R6154_2,6154,Team Invite,2024-05-15,Accepted,2024-05-30,1 month Pro
R6157_0,6157,Link,2024-02-26,Accepted,2024-02-28,Template Unlock
R6157_1,6157,Email,2024-02-25,Accepted,2024-03-04,Credit Pack
R6157_2,6157,Link,2024-02-14,Accepted,2024-02-18,1 month Pro
R6157_3,6157,Link,2024-02-23,Accepted,2024-03-01,Credit Pack
R6166_0,6166,Link,2024-09-12,Accepted,2024-09-22,1 month Pro
R6168_0,6168,Link,2024-10-23,Accepted,2024-10-26,Credit Pack
R6168_1,6168,Email,2024-10-26,Pending,,
R6168_2,6168,Link,2024-11-01,Accepted,2024-11-03,Template Unlock
R6168_3,6168,Instagram DM,2024-11-13,Pending,,
R6170_0,6170,Link,2024-10-22,Pending,,
R6170_1,6170,WhatsApp,2024-10-26,Accepted,2024-11-09,1 month Pro
R6170_2,6170,Link,2024-10-23,Accepted,2024-11-06,1 month Pro
R6170_3,6170,Link,2024-10-09,Pending,,
R6170_4,6170,Link,2024-11-17,Accepted,2024-11-23,Credit Pack
R6174_0,6174,Link,2024-04-05,Pending,,
R6175_0,6175,Instagram DM,2024-07-29,Accepted,2024-08-13,1 month Pro
R6183_0,6183,Link,2024-04-02,Pending,,
R6183_1,6183,Email,2024-03-04,Accepted,2024-03-12,Credit Pack
R6183_2,6183,Link,2024-03-27,Accepted,2024-04-10,1 month Pro
R6183_3,6183,Link,2024-03-22,Accepted,2024-03-30,Template Unlock
R6207_0,6207,Team Invite,2024-09-24,Accepted,2024-10-06,Credit Pack
R6211_0,6211,Team Invite,2024-02-10,Accepted,2024-02-16,1 month Pro
R6211_1,6211,Email,2024-02-06,Pending,,
R6211_2,6211,Link,2024-02-08,Pending,,
R6211_3,6211,Email,2024-02-14,Pending,,
R6211_4,6211,Link,2024-01-30,Accepted,2024-02-04,Template Unlock
R6215_0,6215,Link,2024-10-17,Accepted,2024-10-22,Credit Pack
R6224_0,6224,WhatsApp,2024-04-16,Pending,,
R6227_0,6227,WhatsApp,2024-08-24,Pending,,
R6227_1,6227,WhatsApp,2024-08-15,Accepted,2024-09-03,Credit Pack
R6234_0,6234,Link,2024-03-16,Pending,,
R6234_1,6234,Team Invite,2024-04-06,Accepted,2024-04-12,1 month Pro
R6234_2,6234,Team Invite,2024-04-05,Accepted,2024-04-20,Template Unlock
R6238_0,6238,Instagram DM,2024-05-10,Pending,,
R6244_0,6244,Link,2024-06-10,Accepted,2024-06-17,Template Unlock
R6244_1,6244,Instagram DM,2024-06-08,Accepted,2024-06-23,Template Unlock
R6244_2,6244,Email,2024-05-31,Accepted,2024-06-12,1 month Pro
R6252_0,6252,Email,2024-03-16,Pending,,
R6252_1,6252,Link,2024-03-26,Pending,,
R6252_2,6252,WhatsApp,2024-04-01,Pending,,
R6255_0,6255,Instagram DM,2024-05-08,Pending,,
R6255_1,6255,Team Invite,2024-04-16,Accepted,2024-04-22,Template Unlock
R6258_0,6258,Link,2024-10-13,Accepted,2024-10-14,Template Unlock
R6258_1,6258,Team Invite,2024-10-08,Pending,,
R6258_2,6258,Link,2024-10-12,Accepted,2024-10-22,1 month Pro
R6259_0,6259,Link,2024-10-15,Accepted,2024-10-17,Credit Pack
R6259_1,6259,Team Invite,2024-10-01,Pending,,
R6259_2,6259,Link,2024-09-30,Accepted,2024-10-03,Template Unlock
R6259_3,6259,WhatsApp,2024-10-15,Pending,,
R6272_0,6272,WhatsApp,2024-10-13,Accepted,2024-10-24,Template Unlock
R6272_1,6272,Link,2024-10-22,Accepted,2024-11-09,Credit Pack
R6272_2,6272,Link,2024-10-19,Accepted,2024-10-24,Credit Pack
R6272_3,6272,Link,2024-10-07,Pending,,
R6272_4,6272,WhatsApp,2024-11-03,Pending,,
R6287_0,6287,Link,2024-02-23,Accepted,2024-02-26,1 month Pro
R6287_1,6287,Link,2024-02-02,Accepted,2024-02-20,1 month Pro
R6295_0,6295,Link,2024-02-23,Accepted,2024-03-12,1 month Pro
R6295_1,6295,Team Invite,2024-03-07,Pending,,
R6296_0,6296,Instagram DM,2024-09-29,Pending,,
R6296_1,6296,Instagram DM,2024-10-25,Pending,,
R6296_2,6296,WhatsApp,2024-10-12,Accepted,2024-10-31,Template Unlock
R6296_3,6296,WhatsApp,2024-09-24,Pending,,
R6298_0,6298,Instagram DM,2024-11-13,Accepted,2024-11-19,1 month Pro
R6298_1,6298,Email,2024-11-21,Pending,,
R6298_2,6298,Link,2024-11-11,Accepted,2024-11-13,1 month Pro
R6303_0,6303,Team Invite,2024-03-12,Pending,,
R6305_0,6305,WhatsApp,2024-05-04,Accepted,2024-05-16,1 month Pro
R6305_1,6305,Instagram DM,2024-05-05,Pending,,
R6305_2,6305,WhatsApp,2024-04-27,Accepted,2024-05-01,1 month Pro
R6305_3,6305,Email,2024-05-18,Accepted,2024-05-24,Credit Pack
R6305_4,6305,Link,2024-04-29,Accepted,2024-05-07,1 month Pro
R6309_0,6309,Team Invite,2024-07-01,Accepted,2024-07-13,Template Unlock
R6309_1,6309,Email,2024-06-11,Accepted,2024-06-28,Template Unlock
R6309_2,6309,Team Invite,2024-06-28,Pending,,
R6311_0,6311,Link,2024-07-15,Pending,,
R6311_1,6311,Link,2024-07-26,Pending,,
R6311_2,6311,WhatsApp,2024-08-08,Pending,,
R6311_3,6311,Instagram DM,2024-08-07,Accepted,2024-08-08,1 month Pro
R6317_0,6317,Link,2024-10-16,Accepted,2024-10-27,1 month Pro
R6317_1,6317,Team Invite,2024-11-23,Pending,,
R6317_2,6317,Link,2024-10-19,Accepted,2024-10-24,Credit Pack
R6323_0,6323,Link,2024-03-05,Accepted,2024-03-24,1 month Pro
R6323_1,6323,Email,2024-02-24,Accepted,2024-03-07,1 month Pro
R6323_2,6323,Link,2024-03-18,Pending,,
R6325_0,6325,WhatsApp,2025-01-21,Pending,,
R6325_1,6325,WhatsApp,2024-12-13,Pending,,
R6334_0,6334,Team Invite,2024-02-22,Pending,,
R6334_1,6334,Instagram DM,2024-02-16,Accepted,2024-03-05,Template Unlock
R6334_2,6334,Team Invite,2024-03-17,Pending,,
R6334_3,6334,Link,2024-03-12,Pending,,
R6334_4,6334,WhatsApp,2024-03-13,Pending,,
R6337_0,6337,Link,2024-08-14,Accepted,2024-08-17,1 month Pro
R6338_0,6338,Link,2024-03-09,Accepted,2024-03-18,1 month Pro
R6338_1,6338,Instagram DM,2024-02-02,Accepted,2024-02-10,1 month Pro
R6360_0,6360,WhatsApp,2024-08-10,Pending,,
R6360_1,6360,Link,2024-07-25,Accepted,2024-08-07,1 month Pro
R6360_2,6360,Link,2024-07-13,Accepted,2024-07-15,1 month Pro
R6360_3,6360,Link,2024-07-08,Pending,,
R6360_4,6360,WhatsApp,2024-08-10,Accepted,2024-08-24,1 month Pro
R6379_0,6379,WhatsApp,2024-09-10,Accepted,2024-09-28,1 month Pro
R6379_1,6379,WhatsApp,2024-09-04,Accepted,2024-09-16,1 month Pro
R6391_0,6391,Link,2024-10-11,Accepted,2024-10-29,Template Unlock
R6391_1,6391,Link,2024-10-16,Pending,,
R6391_2,6391,Email,2024-11-03,Pending,,
R6391_3,6391,Email,2024-10-27,Accepted,2024-11-14,Credit Pack
R6396_0,6396,Email,2024-03-15,Accepted,2024-03-27,1 month Pro
R6396_1,6396,Instagram DM,2024-02-12,Accepted,2024-02-24,Template Unlock
R6396_2,6396,Team Invite,2024-03-16,Accepted,2024-03-17,Template Unlock
R6401_0,6401,Link,2024-07-31,Pending,,
R6406_0,6406,Instagram DM,2024-12-07,Accepted,2024-12-22,1 month Pro
R6406_1,6406,Instagram DM,2025-01-04,Pending,,
R6406_2,6406,Email,2024-12-17,Accepted,2024-12-21,Credit Pack
R6406_3,6406,Team Invite,2024-12-10,Accepted,2024-12-20,Template Unlock
R6407_0,6407,Link,2024-10-06,Accepted,2024-10-15,Template Unlock
R6407_1,6407,WhatsApp,2024-10-18,Pending,,
R6407_2,6407,WhatsApp,2024-09-30,Accepted,2024-10-03,Credit Pack
R6408_0,6408,Instagram DM,2024-09-24,Accepted,2024-09-26,Template Unlock
R6408_1,6408,WhatsApp,2024-10-03,Accepted,2024-10-20,Template Unlock
R6408_2,6408,Email,2024-09-09,Accepted,2024-09-13,1 month Pro
R6408_3,6408,Email,2024-09-23,Pending,,
R6413_0,6413,Link,2024-02-10,Accepted,2024-02-17,Credit Pack
R6415_0,6415,Instagram DM,2024-04-21,Pending,,
R6415_1,6415,Link,2024-04-01,Pending,,
R6415_2,6415,Email,2024-04-26,Accepted,2024-05-12,1 month Pro
R6415_3,6415,WhatsApp,2024-04-14,Accepted,2024-04-27,Credit Pack
R6415_4,6415,Team Invite,2024-04-03,Accepted,2024-04-16,Credit Pack
R6417_0,6417,Link,2024-04-30,Accepted,2024-05-10,1 month Pro
R6419_0,6419,Instagram DM,2025-01-08,Accepted,2025-01-09,Template Unlock
R6419_1,6419,Instagram DM,2025-01-07,Accepted,2025-01-21,Credit Pack
R6419_2,6419,Link,2025-02-01,Accepted,2025-02-12,Template Unlock
R6436_0,6436,WhatsApp,2024-01-26,Accepted,2024-02-14,Credit Pack
R6437_0,6437,Email,2024-12-06,Pending,,
R6437_1,6437,Link,2024-11-01,Pending,,
R6437_2,6437,Team Invite,2024-10-28,Pending,,
R6437_3,6437,Team Invite,2024-11-16,Accepted,2024-11-30,1 month Pro
R6437_4,6437,Link,2024-10-28,Pending,,
R6438_0,6438,Link,2024-05-18,Pending,,
R6438_1,6438,WhatsApp,2024-05-26,Accepted,2024-06-04,1 month Pro
R6438_2,6438,Link,2024-05-10,Accepted,2024-05-14,Template Unlock
R6439_0,6439,Link,2024-02-04,Pending,,
R6439_1,6439,Link,2024-02-09,Accepted,2024-02-15,1 month Pro
R6444_0,6444,Link,2024-11-12,Accepted,2024-12-01,Template Unlock
R6444_1,6444,WhatsApp,2024-12-03,Accepted,2024-12-16,Credit Pack
R6444_2,6444,Link,2024-12-06,Accepted,2024-12-20,1 month Pro
R6450_0,6450,Team Invite,2024-04-02,Accepted,2024-04-19,Template Unlock
R6450_1,6450,Instagram DM,2024-03-20,Accepted,2024-04-06,Template Unlock
R6450_2,6450,Link,2024-03-09,Accepted,2024-03-23,Credit Pack
R6450_3,6450,Team Invite,2024-02-27,Accepted,2024-03-06,Template Unlock
R6450_4,6450,Link,2024-04-04,Accepted,2024-04-08,1 month Pro
R6452_0,6452,Link,2024-11-10,Accepted,2024-11-23,1 month Pro
R6452_1,6452,Link,2024-11-06,Pending,,
R6465_0,6465,Instagram DM,2024-03-04,Pending,,
R6467_0,6467,WhatsApp,2024-06-24,Pending,,
R6467_1,6467,WhatsApp,2024-06-20,Pending,,
R6479_0,6479,Link,2024-10-08,Accepted,2024-10-23,Credit Pack
R6479_1,6479,Team Invite,2024-10-11,Pending,,
R6479_2,6479,Link,2024-10-10,Pending,,
R6479_3,6479,Link,2024-10-19,Accepted,2024-10-30,Credit Pack
R6479_4,6479,WhatsApp,2024-09-30,Accepted,2024-10-10,Credit Pack
R6480_0,6480,Link,2024-05-04,Accepted,2024-05-21,Template Unlock
R6480_1,6480,Instagram DM,2024-05-23,Pending,,
R6480_2,6480,Team Invite,2024-06-07,Pending,,
R6480_3,6480,Team Invite,2024-05-17,Pending,,
R6480_4,6480,Link,2024-05-26,Pending,,
R6486_0,6486,Link,2025-01-13,Pending,,
R6486_1,6486,Team Invite,2024-12-19,Accepted,2024-12-30,1 month Pro
R6487_0,6487,Instagram DM,2024-10-30,Pending,,
R6487_1,6487,Link,2024-10-27,Pending,,
R6487_2,6487,Link,2024-10-29,Accepted,2024-11-06,1 month Pro
R6487_3,6487,Email,2024-11-06,Accepted,2024-11-13,Credit Pack
R6488_0,6488,Instagram DM,2024-04-26,Pending,,
R6488_1,6488,Team Invite,2024-04-30,Accepted,2024-05-17,Template Unlock
R6492_0,6492,Link,2024-07-31,Pending,,
R6492_1,6492,Email,2024-08-20,Pending,,
R6492_2,6492,Email,2024-08-04,Pending,,
R6492_3,6492,Link,2024-09-03,Pending,,
R6501_0,6501,Instagram DM,2024-03-06,Accepted,2024-03-12,1 month Pro
R6501_1,6501,Link,2024-03-15,Accepted,2024-03-27,1 month Pro
R6506_0,6506,Instagram DM,2024-04-18,Accepted,2024-04-26,1 month Pro
R6506_1,6506,Team Invite,2024-05-10,Accepted,2024-05-20,Credit Pack
R6506_2,6506,WhatsApp,2024-04-17,Accepted,2024-04-29,Credit Pack
R6506_3,6506,Link,2024-04-11,Accepted,2024-04-21,1 month Pro
R6506_4,6506,Email,2024-05-01,Accepted,2024-05-03,1 month Pro
R6509_0,6509,Team Invite,2024-09-16,Pending,,
R6528_0,6528,Link,2024-07-08,Accepted,2024-07-21,1 month Pro
R6528_1,6528,Link,2024-07-08,Accepted,2024-07-15,1 month Pro
R6528_2,6528,Link,2024-07-09,Accepted,2024-07-26,Credit Pack
R6528_3,6528,Link,2024-07-24,Accepted,2024-08-07,Template Unlock
R6528_4,6528,WhatsApp,2024-06-27,Accepted,2024-07-02,Template Unlock
R6530_0,6530,Link,2024-06-08,Accepted,2024-06-12,Template Unlock
R6536_0,6536,Link,2024-10-31,Accepted,2024-11-03,Credit Pack
R6536_1,6536,Email,2024-11-12,Accepted,2024-11-13,1 month Pro
R6536_2,6536,Team Invite,2024-10-16,Pending,,
R6536_3,6536,Link,2024-10-24,Accepted,2024-10-27,1 month Pro
R6541_0,6541,WhatsApp,2024-12-21,Accepted,2025-01-02,1 month Pro
R6543_0,6543,Team Invite,2024-05-19,Pending,,
R6543_1,6543,Instagram DM,2024-05-31,Pending,,
R6546_0,6546,Team Invite,2024-10-01,Accepted,2024-10-06,1 month Pro
R6546_1,6546,WhatsApp,2024-09-14,Accepted,2024-09-20,Credit Pack
R6546_2,6546,Email,2024-09-25,Accepted,2024-09-28,Credit Pack
R6556_0,6556,Link,2024-08-02,Accepted,2024-08-18,1 month Pro
R6556_1,6556,Link,2024-08-08,Accepted,2024-08-15,1 month Pro
R6556_2,6556,Team Invite,2024-07-31,Pending,,
R6562_0,6562,WhatsApp,2024-09-14,Accepted,2024-09-26,1 month Pro
R6562_1,6562,Instagram DM,2024-09-26,Accepted,2024-10-10,1 month Pro
R6562_2,6562,Instagram DM,2024-09-08,Accepted,2024-09-24,Template Unlock
R6562_3,6562,Instagram DM,2024-09-15,Pending,,
R6573_0,6573,Email,2024-02-04,Accepted,2024-02-12,1 month Pro
R6574_0,6574,Link,2024-08-31,Pending,,
R6574_1,6574,WhatsApp,2024-09-10,Accepted,2024-09-22,Credit Pack
R6574_2,6574,Link,2024-08-31,Accepted,2024-09-08,1 month Pro
R6574_3,6574,Instagram DM,2024-09-26,Accepted,2024-10-04,Credit Pack
R6576_0,6576,Link,2024-06-07,Pending,,
R6576_1,6576,Email,2024-06-23,Accepted,2024-07-10,Template Unlock
R6576_2,6576,WhatsApp,2024-06-30,Accepted,2024-07-12,1 month Pro
R6576_3,6576,Link,2024-06-10,Accepted,2024-06-16,1 month Pro
R6586_0,6586,Instagram DM,2024-08-30,Pending,,
R6588_0,6588,Link,2024-08-01,Accepted,2024-08-10,Credit Pack
R6588_1,6588,Instagram DM,2024-07-30,Pending,,
R6595_0,6595,Link,2024-12-24,Accepted,2024-12-31,1 month Pro
R6604_0,6604,Link,2024-05-15,Accepted,2024-06-02,Credit Pack
R6604_1,6604,Link,2024-05-04,Pending,,
R6608_0,6608,Link,2025-01-14,Accepted,2025-01-18,Credit Pack
R6608_1,6608,Link,2025-01-05,Accepted,2025-01-21,1 month Pro
R6615_0,6615,Team Invite,2024-04-10,Accepted,2024-04-26,1 month Pro
R6615_1,6615,Email,2024-03-26,Pending,,
R6615_2,6615,Instagram DM,2024-04-18,Accepted,2024-05-01,Credit Pack
R6615_3,6615,Team Invite,2024-04-22,Pending,,
R6621_0,6621,Link,2024-03-05,Pending,,
R6621_1,6621,Email,2024-02-19,Pending,,
R6621_2,6621,Instagram DM,2024-02-20,Pending,,
R6621_3,6621,Link,2024-02-25,Accepted,2024-02-26,Credit Pack
R6621_4,6621,WhatsApp,2024-02-21,Pending,,
R6630_0,6630,Instagram DM,2024-04-30,Accepted,2024-05-01,Credit Pack
R6630_1,6630,WhatsApp,2024-05-17,Pending,,
R6630_2,6630,Link,2024-05-10,Pending,,
R6630_3,6630,WhatsApp,2024-05-12,Pending,,
R6633_0,6633,Instagram DM,2024-04-23,Pending,,
R6636_0,6636,Team Invite,2024-02-22,Pending,,
R6636_1,6636,Team Invite,2024-03-08,Accepted,2024-03-10,1 month Pro
R6636_2,6636,Link,2024-03-01,Accepted,2024-03-11,Credit Pack
R6639_0,6639,Email,2024-11-14,Accepted,2024-11-23,Credit Pack
R6639_1,6639,Team Invite,2024-11-14,Pending,,
R6643_0,6643,Link,2025-01-24,Pending,,
R6643_1,6643,Link,2025-01-09,Accepted,2025-01-14,1 month Pro
R6663_0,6663,Team Invite,2024-08-05,Pending,,
R6663_1,6663,Link,2024-07-16,Accepted,2024-07-17,1 month Pro
R6674_0,6674,Link,2024-07-31,Pending,,
R6684_0,6684,Email,2024-11-21,Pending,,
R6684_1,6684,WhatsApp,2024-11-01,Accepted,2024-11-07,Credit Pack
R6698_0,6698,WhatsApp,2024-11-06,Accepted,2024-11-09,Template Unlock
R6698_1,6698,Link,2024-10-29,Accepted,2024-10-31,Template Unlock
R6698_2,6698,WhatsApp,2024-10-26,Accepted,2024-11-11,1 month Pro
R6699_0,6699,WhatsApp,2024-05-31,Accepted,2024-06-16,1 month Pro
R6699_1,6699,Link,2024-05-25,Pending,,
R6699_2,6699,Instagram DM,2024-05-25,Pending,,
R6699_3,6699,WhatsApp,2024-05-19,Pending,,
R6708_0,6708,Link,2024-05-17,Accepted,2024-05-30,Credit Pack
R6708_1,6708,WhatsApp,2024-06-04,Accepted,2024-06-11,Credit Pack
R6708_2,6708,Instagram DM,2024-05-16,Pending,,
R6708_3,6708,WhatsApp,2024-06-02,Pending,,
R6708_4,6708,WhatsApp,2024-05-15,Pending,,
R6709_0,6709,Link,2024-04-01,Accepted,2024-04-11,Template Unlock
R6709_1,6709,Email,2024-04-22,Pending,,
R6709_2,6709,Link,2024-03-29,Accepted,2024-04-07,Template Unlock
R6709_3,6709,Instagram DM,2024-04-02,Accepted,2024-04-07,1 month Pro
R6709_4,6709,Link,2024-04-01,Pending,,
R6710_0,6710,WhatsApp,2024-07-02,Accepted,2024-07-16,Template Unlock
R6710_1,6710,Email,2024-07-30,Accepted,2024-08-14,1 month Pro
R6710_2,6710,Email,2024-08-04,Accepted,2024-08-14,Credit Pack
R6710_3,6710,Team Invite,2024-07-26,Pending,,
R6710_4,6710,Instagram DM,2024-07-11,Accepted,2024-07-29,1 month Pro
R6728_0,6728,Link,2024-09-02,Accepted,2024-09-03,1 month Pro
R6728_1,6728,WhatsApp,2024-09-13,Accepted,2024-09-29,1 month Pro
R6728_2,6728,Link,2024-09-05,Pending,,
R6728_3,6728,Team Invite,2024-08-30,Pending,,
R6728_4,6728,Team Invite,2024-09-16,Pending,,
R6731_0,6731,Email,2024-09-13,Pending,,
R6731_1,6731,Instagram DM,2024-09-16,Accepted,2024-09-30,Template Unlock
R6731_2,6731,Email,2024-10-12,Pending,,
R6731_3,6731,Email,2024-10-13,Accepted,2024-10-31,Template Unlock
R6731_4,6731,Instagram DM,2024-09-14,Accepted,2024-09-17,Credit Pack
R6736_0,6736,Instagram DM,2024-09-30,Accepted,2024-10-07,1 month Pro
R6736_1,6736,Link,2024-08-30,Accepted,2024-09-01,Credit Pack
R6736_2,6736,Link,2024-10-04,Accepted,2024-10-19,1 month Pro
R6736_3,6736,Team Invite,2024-09-08,Accepted,2024-09-23,1 month Pro
R6736_4,6736,Link,2024-09-04,Accepted,2024-09-07,Template Unlock
R6737_0,6737,Link,2024-06-08,Pending,,
R6737_1,6737,WhatsApp,2024-06-19,Accepted,2024-07-08,Template Unlock
R6739_0,6739,Link,2024-06-17,Pending,,
R6739_1,6739,Email,2024-06-20,Accepted,2024-07-04,Template Unlock
R6741_0,6741,Team Invite,2024-01-06,Pending,,
R6743_0,6743,Link,2024-08-15,Accepted,2024-08-16,Template Unlock
R6743_1,6743,WhatsApp,2024-07-23,Pending,,
R6743_2,6743,Link,2024-07-31,Pending,,
R6743_3,6743,Link,2024-07-19,Pending,,
R6743_4,6743,Email,2024-07-30,Pending,,
R6747_0,6747,WhatsApp,2024-02-01,Pending,,
R6747_1,6747,Link,2024-02-09,Accepted,2024-02-28,1 month Pro
R6748_0,6748,Instagram DM,2024-03-04,Accepted,2024-03-09,Template Unlock
R6748_1,6748,Team Invite,2024-03-19,Accepted,2024-03-28,1 month Pro
R6748_2,6748,Instagram DM,2024-04-10,Accepted,2024-04-27,1 month Pro
R6748_3,6748,WhatsApp,2024-04-13,Accepted,2024-04-19,Template Unlock
R6748_4,6748,Link,2024-03-09,Pending,,
R6767_0,6767,Link,2024-09-13,Accepted,2024-09-23,Credit Pack
R6767_1,6767,Link,2024-10-01,Pending,,
R6767_2,6767,Email,2024-10-11,Accepted,2024-10-13,Template Unlock
R6773_0,6773,Link,2025-01-09,Pending,,
R6775_0,6775,Link,2025-01-07,Accepted,2025-01-17,Credit Pack
R6775_1,6775,WhatsApp,2024-12-30,Accepted,2025-01-02,1 month Pro
R6775_2,6775,Team Invite,2025-01-17,Pending,,
R6778_0,6778,WhatsApp,2024-06-20,Pending,,
R6778_1,6778,WhatsApp,2024-06-30,Pending,,
R6783_0,6783,Team Invite,2024-06-10,Accepted,2024-06-21,1 month Pro
R6796_0,6796,WhatsApp,2024-03-06,Pending,,
R6796_1,6796,Link,2024-02-12,Accepted,2024-03-01,Credit Pack
R6796_2,6796,Link,2024-03-14,Pending,,
R6798_0,6798,Link,2024-10-06,Pending,,
R6798_1,6798,Instagram DM,2024-10-05,Accepted,2024-10-16,1 month Pro
R6798_2,6798,Instagram DM,2024-10-13,Pending,,
R6798_3,6798,Team Invite,2024-10-19,Pending,,
R6802_0,6802,Team Invite,2024-02-01,Accepted,2024-02-11,1 month Pro
R6802_1,6802,Link,2024-03-08,Accepted,2024-03-25,1 month Pro
R6810_0,6810,Link,2024-12-29,Pending,,
